	index	Datum uitspraak:	Datum publicatie:	Rechtsgebieden:	Bijzondere kenmerken:	Vindplaatsen:	Inhoudsindicatie:	Formele relaties:
184	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10988&showbutton=true	20-10-2022	27-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	Vordering eisers tot evacuatie/overbrenging naar Nederland afgewezen; geen sprake van specifiek jegens eisers gedane toezegging en eisers evenmin anders gerechtvaardigd op mogen vertrouwen dat zij zouden worden geëvacueerd/overgebracht.	
185	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:6081&showbutton=true	20-10-2022	28-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	Locatie- en contactverbod	
186	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6158&showbutton=true	20-10-2022	24-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	"GZR-Updates.nl 2022-0280 
            
            Rechtspraak.nl"	"Kinderrechter verleent ondertoezichtstelling voor drie maanden en houdt aan om GI gelegenheid te bieden tot tussenrapportage:  het kan niet zo zijn dat in deze ernstige zaak een ondertoezichtstelling begeleiding pas na een wachttijd van maanden start...  
                 meer"	
187	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8852&showbutton=true	20-10-2022	26-10-2022	Arbeidsrecht	Beschikking	"AR-Updates.nl 2022-1200 
            
            Rechtspraak.nl"	ontslag op staande voet; dringende reden; bewijslast werkgever betrokkenheid werknemer bij diefstal cq. verduistering goederen uit het bedrijf	
188	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:8150&showbutton=true	20-10-2022	28-10-2022	Civiel recht	Kort geding	"Module Aanbesteding 2022/1905 
            
            Rechtspraak.nl"	"Aanbestedingsrecht. Leger des Heils heeft niet aannemelijk gemaakt dat de gemeente in deze aanbestedingsprocedure onvoldoende transparant is geweest of zich niet heeft gehouden aan andere algemene beginselen van het aanbestedingsrecht of van behoorli...  
                 meer"	
189	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9333&showbutton=true	20-10-2022	25-10-2022	Verbintenissenrecht	Kort geding	"Module Aanbesteding 2022/1907 
            
            Rechtspraak.nl"	Levering verkochte gemeentegrond. Strijd met Didam-arrest? Mocht de gemeente o.g.v. objectieve, toetsbare en redelijke criteria aannemen dat er slechts één serieuze gegadigde was? Vorderingen afgewezen.	
190	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11350&showbutton=true	20-10-2022	02-11-2022	Civiel recht	Kort geding	Rechtspraak.nl	Kort geding. Verkoopprocedure voormalig Pieter Baan Centrum. Ter beoordeling ligt voor of de biedboekprocedure op zorgvuldige wijze heeft plaatsgevonden. Dat is naar voorshands oordeel het geval. Afwijzing vorderingen.	
191	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9259&showbutton=true	20-10-2022	02-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Tv is non-conform - verkoper moet tot reparatie overgaan dan wel een nieuwe leveren	
192	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3989&showbutton=true	20-10-2022	03-11-2022	Personen- en familierecht	Eerste aanleg - meervoudig	Rechtspraak.nl	"Beëindiging van het gezag van moeder; vader is onbekend en heeft geen gezag. Voldaan aan het criteria van artikel 1:266 lid 1 BW en artikel 8 EVRM. Niet gebleken of aannemelijk gemaakt dat moeder in staat is te achten om binnen afzienbare tijd zelf d...  
                 meer"	
193	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3990&showbutton=true	20-10-2022	03-11-2022	Personen- en familierecht	Eerste aanleg - meervoudig	Rechtspraak.nl	"Beëindiging van het gezag van moeder; vader is onbekend en heeft geen gezag. Voldaan aan het criteria van artikel 1:266 lid 1 BW en artikel 8 EVRM. Niet gebleken of aannemelijk gemaakt dat moeder in staat is te achten om binnen afzienbare tijd zelf d...  
                 meer"	
194	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11276&showbutton=true	20-10-2022	03-11-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Afwijzing machtiging tot uithuisplaatsing in een gesloten accommodatie voor jeugdhulp. Het betreft een afwijzing van het aangehouden deel van het verzoek. De gecertificeerde instelling wilde geleidelijk en op een rustig tempo naar een thuisplaatsing ...  
                 meer"	
195	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9379&showbutton=true	20-10-2022	04-11-2022	Insolventierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Faillietverklaring afgewezen. Vorderingsrecht verzoekster is niet summierlijk gebleken. Verweerster ontkent rechtsverhouding en daarmee grondslag vordering. De personen en opdrachten zijn niet bekend bij verweerster. Voor nader onderzoek naar de gang van zaken is in een faillissementsprocedure geen ruimte.	
196	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11169&showbutton=true	20-10-2022	07-11-2022	Personen- en familierecht	Beschikking	Rechtspraak.nl	Echtscheiding met nevenvoorzieningen. De vrouw verblijft in de PI, vanwege een ernstig incident waarbij de vrouw het kind – naar het zich laat aanzien in een psychose – heeft gemutileerd.	
197	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11360&showbutton=true	20-10-2022	03-11-2022	Civiel recht	Kort geding	Rechtspraak.nl	Kort geding. Vordering om persoonsgegevens arts aan eiser te verstrekken ten behoeve van een te voeren klachtprocedure afgewezen. Belangenafweging.	
198	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8615&showbutton=true	19-10-2022	19-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Vonnis in incident tot zekerheidstelling proceskosten	
199	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10743&showbutton=true	19-10-2022	19-10-2022	Verbintenissenrecht	Kort geding	Rechtspraak.nl	"Het door de minister ingestelde jachtverbod voor jacht op de haas in de provincies Groningen, Limburg en Utrecht hoeft niet buiten toepassing te worden gelaten. Op grond van de plaatsing van de haas op de zogenoemde Rode Lijst en de conclusie van WEN...  
                 meer"	
200	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8625&showbutton=true	19-10-2022	19-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Bevoegdheidsincidenten. Rechtsmacht. Artikel 6 aanhef en onder 1 EVEX II. Aanhouding. Connexiteit. Artikel 34 Brussel I bis-Vo.
Eisers maken deel uit van traditionele leefgemeenschappen (waaronder de Quilombolas) in en rond Barcarena in het Braziliaa...  
                 meer"	
201	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8638&showbutton=true	19-10-2022	19-10-2022	Burgerlijk procesrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Eindvonnis na bewijsopdracht(ECLI:NL:RBROT:2021:2443). Getuigenbewijs. Afwijzing vorderingen wegens schending artikel 21 Rv. Vervalst bewijsmiddel. Bewijs dat contante betaalafspraak is gemaakt geslaagd. In voorgaand tussenvonnis vastgesteld dat de d...  
                 meer"	
202	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10738&showbutton=true	19-10-2022	20-10-2022	Intellectueel-eigendomsrecht	Kort geding	Rechtspraak.nl	"C-09-633991 - KG ZA 22-753.
Vordering van Puma om Brooks in kort geding te verbieden het Uniemerk ‘Nitro’ te gebruiken wordt afgewezen. Het merk beschrijft een kenmerk van de schoen. Daarnaast geldt dat Brooks de aanduiding ‘Nitro’ steeds gebruikt in combinatie met het merk Brooks."	
203	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6016&showbutton=true	19-10-2022	21-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Onderhoudswerkzaamheden aan compressor. Onzorgvuldig handelen onderhoudsmonteur.	
204	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9059&showbutton=true	19-10-2022	24-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Vrijwaringsincident, referte. Toewijzing oproeping in vrijwaring.	
205	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9060&showbutton=true	19-10-2022	24-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Vrijwaringsincident, referte. Toewijzing oproeping in vrijwaring.	
206	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5936&showbutton=true	19-10-2022	24-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Vordering tot betaling uit kortdurende leningsovereenkomst. Uitleg. Haviltex. Is overeenkomst enkel opgesteld ter omzeiling van interne voorschriften? Bevrijdende betaling?	
207	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5738&showbutton=true	19-10-2022	24-10-2022	Civiel recht	Eerste aanleg - meervoudig	Rechtspraak.nl	Beoordeling rechtsgeldigheid opzegging bancaire relatie Viruswaarheid.nl na frustreren klantonderzoek.	
208	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6081&showbutton=true	19-10-2022	25-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Huur. Afrekening servicekosten. Overeengekomen voorschotbedrag ziet op gas, water en elektraverbruik. Dit betekent dat voor wat betreft de elektra huurder uitsluitend de kosten voor het verbruik verschuldigd is; leidt tot afwijzing transformatorkosten.	
209	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8574&showbutton=true	19-10-2022	25-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Omvang schade. Vergelijk tussen de situatie zonder ontbinding van de overeenkomst en de situatie waarin eisers zich thans bevinden.	
210	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8576&showbutton=true	19-10-2022	25-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Schade tijdens graafwerkzaamheden. Verplichting tot lokaliseren van gestuurde boring op grond van CROW500? Aanvullende vragen aan de deskundige.	
211	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5893&showbutton=true	19-10-2022	26-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Overeenkomst van opdracht. Technische advisering bouwproject. Tekortkoming mbt advisering over kwaliteitsopname, constructie en brandveiligheid niet komen vast te staan.	
212	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:8233&showbutton=true	19-10-2022	26-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Verwijzing naar familie; omgangsregeling meerderjarige verdragsconforme interpretatie art. 1:377 a BW.	
213	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:8232&showbutton=true	19-10-2022	26-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eindvonnis verdeling nalatenschap.	
214	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8745&showbutton=true	19-10-2022	26-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Reisbevrachtingsovereenkomst. Binnenvaart. Schip vaart tegen damwand aan, waarvoor de vervrachter/scheepseigenaar aansprakelijkheid erkent. De vervrachter begint een zaak tegen de bevrachter. De vervrachter houdt de bevrachter aansprakelijk voor het ...  
                 meer"	
215	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8952&showbutton=true	19-10-2022	26-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Terrastegels, factuur niet betaald, onduidelijke klachten, betaling opgeschort, maar geen ingebreke- of aansprakelijkstelling, geen verrekening van gestelde schade met factuur	
216	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10739&showbutton=true	19-10-2022	26-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Beeindiging samenwerkings/licentieovereenkomst. Schending geheimhoudingsbeding, verbod gebruik knowhow en non-concurrentiebeding. Onrechtmatige concurrentie echtgenoot voormalig licentienemer. Slaafse nabootsing. Auteursrecht, handelsnaamrecht, merkrecht.	
217	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6061&showbutton=true	19-10-2022	26-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Geschil over strook grond. Verjaring onvoldoende onderbouwd gesteld. Afspraak onvoldoende onderbouwd gesteld. Vordering tot nemen besluit gemeente niet-ontvankelijk.	
218	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5873&showbutton=true	19-10-2022	26-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Vervoersrecht. Is transporteur tekortgeschoten? Mag alleen ontbonden worden als 3% norm niet wordt gehaald? Ook klachten over tweede pakbon, klachtafhandeling en track-and-trac.  Geen 'valse' ingebrekestelling, dwz alleen om te mogen ontbinden.	
219	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5945&showbutton=true	19-10-2022	26-10-2022	Civiel recht	Eerste aanleg - meervoudig	Rechtspraak.nl	Whoa aspectenverzoek over klassenindeling en betwiste vorderingen.	
220	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10989&showbutton=true	19-10-2022	27-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	Vordering eiser afgewezen; geen grond om gijzeling ikv aan eiser opgelegde ontnemingsmaatregel te schorsen.	
221	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6129&showbutton=true	19-10-2022	27-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Beëindiging samenwerking tussen partijen.	
222	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8852&showbutton=true	19-10-2022	27-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Huurrecht woonruimte. Geen ontbinding van de huurovereenkomst wegens overlast. Niet zodanig ernstig dat vordering op dit moment toewijsbaar is. Belangenafweging, voordeel van de twijfel voor de huurders	
223	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10832&showbutton=true	19-10-2022	27-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Internationale bevoegdheid. Is er sprake van lopende handelsbetrekkingen tussen partijen, waarin de algemene voorwaarden met een forumkeuze van toepassing zijn?	
224	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9436&showbutton=true	19-10-2022	27-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Wat er ook zij van eventuele bijzondere omstandigheden, niet is gebleken dat de vervoerder alle redelijke maatregelen heeft genomen om de vertraging op de eindbestemming te voorkomen dan wel te beperken. Buffer gelet op de MCT onvoldoende.	
225	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9544&showbutton=true	19-10-2022	28-10-2022	Verbintenissenrecht	Bodemzaak, Verstek	Rechtspraak.nl	Ambtshalve toetsing. Niet voldoende gesteld en onderbouwd dat voldaan is aan de (pre)contractuele informatieplichten.	
226	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8661&showbutton=true	19-10-2022	26-10-2022	Arbeidsrecht	Beschikking	"AR-Updates.nl 2022-1185 
            
            Rechtspraak.nl"	Ontslag op staande voet niet rechtsgeldig; niet onverwijld gegeven. Voor de beoordeling van de verzoeken op toekenning van de transitievergoeding en een billijke vergoedin is van belang of verzoeker ernstig verwijtbaar heeft gehandeld. Bewijsopdracht.	
227	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9100&showbutton=true	19-10-2022	24-10-2022	Verbintenissenrecht	Bodemzaak	"AR-Updates.nl 2022-1189 
            
            Rechtspraak.nl"	aansprakelijkstelling werkgever voor diefstal ondergeschikte; onrechtmatige daad; Verdrag van Montreal	
228	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9100&showbutton=true	19-10-2022	27-10-2022	Arbeidsrecht	Beschikking	"AR-Updates.nl 2022-1186 
            
            Rechtspraak.nl"	Arbeidsrecht. Wie is werkgever? Ontslag op staande voet niet rechtsgeldig. Vergoedingen.	
229	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:8270&showbutton=true	19-10-2022	31-10-2022	Ondernemingsrecht	Kort geding	Rechtspraak.nl	"geschil over de vraag of er (nog steeds) sprake is van medebestuurderschap. Vordering in conventie: toegang tot de systemen van de onderneming, rectificatie van de uitschrijving als medebestuurder in het Handelsregister en mededeling van het medebest...  
                 meer"	
230	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7975&showbutton=true	19-10-2022	31-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Betwisting noodzaak onteigening. Titeltoetsing. Passeren argument dat eerst in rechtbankprocedure is aangevoerd. Ten overvloede overweging dat naar huidig recht niet de regel geldt dat de (on)mogelijkheid om een gedoogplicht op te leggen expliciet mo...  
                 meer"	
231	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5891&showbutton=true	19-10-2022	26-10-2022	Goederenrecht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Eindvonis na bewijsopdracht. Exacte erfgrens akn op basis van de akte van levering niet worden vastgesteld. Akte verwijst naar voorlopige grens in kadaster/SPLITS. Voorl. grens kan niet worden herleid naar nauwkeurige gegevens (bijvoorbeeld GPS punten).	
232	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9189&showbutton=true	19-10-2022	31-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eindvonnis na deskundigenbericht; non-conformiteit klimaatinstallatie kantoorgebouw; niet voldaan aan garanties; vordering tot vergoeding kosten aanbrengen zonwering toegewezen	
233	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5878&showbutton=true	19-10-2022	31-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	aansprakelijkheid bouwbegeleider. Uitloop bouwwerkzaamheden. wanprestatie bouwbegeleider agv niet bijhouden budget en termijn. schade geschat.	
234	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10784&showbutton=true	19-10-2022	01-11-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	Overheidsaansprakelijkheid. Handel in synthetische cannabinoïden. Geneesmiddelenwet. Vordering tot schadevergoeding wegens strafvorderlijk optreden politie en justitie t.a.v. vrijgesproken verdachte. Geen onrechtmatigheid op grond van Begaclaim-gronden.	
235	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10990&showbutton=true	19-10-2022	01-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Vordering tot betaling op grond van meerdere koopovereenkomsten. Dat partijen overeenkomsten hebben gesloten, staat niet vast.	
236	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10984&showbutton=true	19-10-2022	01-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Vorderingen tot betaling van een vergoeding voor het aanbrengen van een project op grond van een tussen partijen gesloten overeenkomst. Niet-ontvankelijk. De overeenkomst is niet gesloten met eiser.	
237	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10983&showbutton=true	19-10-2022	02-11-2022	Verbintenissenrecht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	Vorderingen tot betaling van een vergoeding voor het aanbrengen van een project op grond van een tussen partijen gesloten overeenkomst.	
238	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3147&showbutton=true	19-10-2022	02-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Eiser heeft in 2004 een perceel grond verkocht aan een woningstichting, met de afspraak dat de woningstichting twee andere percelen grond, die bij eiser in eigendom bleven, bouw- en woonrijp zou maken. Ook zou de woningstichting een toegangsweg aanle...  
                 meer"	
239	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9104&showbutton=true	19-10-2022	02-11-2022	Civiel recht	Eerste aanleg - enkelvoudig, Verstek	Rechtspraak.nl	Ambtshalve toetsing consumentenzaak. Overeenkomst gesloten op afstand via website óf smartphoneapp. Sanctie 25% omdat niet voldaan is aan art 6:230v lid 7 BW.	
240	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5896&showbutton=true	19-10-2022	02-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	geschil over uitvoering aannemingsovereenkomst - aannemer heeft niet aan zijn verplichtingen voldaan - ontbinding is gerechtvaardigd	
241	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6389&showbutton=true	19-10-2022	03-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Overeenkomst van opdracht. Partijen voeren werkzaamheden uit voor elkaar. Beroep op verrekening slaagt.	
242	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:6118&showbutton=true	19-10-2022	04-11-2022	Civiel recht	Kort geding	Rechtspraak.nl	Kort geding. Aanbesteding. Geen sprake van disproportionele voorwaarden en irreele tarieven. Niet aannemelijk dat sprake is van een niet transparant en onzorgvuldig tot stand gekomen kostprijsonderzoek.	
243	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:6005&showbutton=true	19-10-2022	04-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Na-isoleren van spouwmuren met verlijmde grafietparels.
Lijm lost na 3 tot 6 jaar op. Parels stromen dan uit de spouwmuur."	
244	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4506&showbutton=true	19-10-2022	25-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - meervoudig	Rechtspraak.nl	Claim van belangenbehartigers namens consumenten vanwege vermeende schade door het beeldbuizenkartel. Vorderingen ex 3:305a BW (oud) niet-ontvankelijk. Individuele eisers die zelfstandig vorderingen hebben ingesteld mogen voortprocederen.	
245	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4509&showbutton=true	19-10-2022	25-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig	"PS-Updates.nl 2022-0664 
            
            Rechtspraak.nl"	verzekeringsfraude. Geen authentieke aanrijding. Gedaagden veroordeeld tot vergoeding van schade.	
246	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4508&showbutton=true	19-10-2022	25-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	Aanneming van werk. Wat hebben partijen precies afgesproken? Is sprake van tekortkoming? Schade vanwege onrechtmatige daad?	
247	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4507&showbutton=true	19-10-2022	25-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - meervoudig	Rechtspraak.nl	Schadevaststelling op grond van bestuurdersaansprakelijkheid. In een eerder tussenvonnis is al vastgesteld dat sprake is van bestuurdersaansprakelijkheid. In dit eindvonnis gaat het om de vraag wat de schade is.	
248	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4545&showbutton=true	19-10-2022	25-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eisende partij komt in verzet tegen vijf dwangbevelen. De rechtbank verklaart de eisende partij niet-ontvankelijk, omdat zij het verkeerde bestuursorgaan heeft gedagvaard.	
249	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5966&showbutton=true	19-10-2022	06-11-2022	Intellectueel-eigendomsrecht	Eerste aanleg - enkelvoudig, Kort geding	Rechtspraak.nl	"Eiseres beweert over de auteursrechten te beschikken op (de uitwerking van) een concept dat inhoudt dat een shake van eiwitpoeder kan worden voorzien van een smaak naar eigen keuze. De voorzieningenrechter is van oordeel dat hierop voorshands geen au...  
                 meer"	
250	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5985&showbutton=true	19-10-2022	06-11-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig, Kort geding	Rechtspraak.nl	kort geding. verhuizing moeder met kinderen van Amsterdam naar Hoofddorp. gezamenlijk gezag. verbod afgewezen. in reconventie vervangende toestemming afgewezen.	
251	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9102&showbutton=true	19-10-2022	07-11-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Vordering ogv wanprestatie verjaard. Vordering ogv ongedaanmakingsverbintenis na ontbinding niet toewijsbaar. Ontbinding niet rechtsgeldig wegens ontbreken verzuim,	
252	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9039&showbutton=true	19-10-2022	07-11-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	geen toerekenbare tekortkoming wegens niet kunnen teruggeven van gestolen caravan; geen zorgplichtschending door onvoldoende te hebben geïnformeerd, onvoldoende voorzorgsmaatregelen te hebben getroffen of geen verzekering te hebben afgesloten	
